filename,width,height,class,xmin,ymin,xmax,ymax
df1a716e-d93a-4e13-8144-399bae44a249_135_jpg.rf.bff56b25edc65257d102730f1bf8961c.jpg,416,416,bad bean,47,93,398,362
878a59f0-76a6-4a7c-8e4a-45283cfb4465_90_jpg.rf.bfc9e4ba5bd90839b67e422f9757078f.jpg,416,416,good bean,18,59,342,371
adcb9cef-245f-4674-bd16-4c8ad789d0a8_90_jpg.rf.c022aedc085a09393a931e442394b998.jpg,416,416,good bean,17,60,364,364
a4b1b05e-8f9a-4f68-98fe-52dd9e2a9663_270_jpg.rf.bf0b003947b3d9c203d8cc2339bedb1f.jpg,416,416,bad bean,74,85,400,335
0c279d03-a83d-4404-b852-2b90d79e1ed3_180_jpg.rf.bf51a1579fb9d6569e4092fb8b68688f.jpg,416,416,good bean,62,37,415,397
0c279d03-a83d-4404-b852-2b90d79e1ed3_225_jpg.rf.c00aaf915c87d7b7fbfd3035c6ce7648.jpg,416,416,good bean,55,42,415,354
96d467c2-fa44-474b-9e64-88f1f265aeaf_90_jpg.rf.bf43d209bc26ba102673ac2afc5e6645.jpg,416,416,good bean,15,88,359,333
92009a81-ec1a-4dc0-99aa-c0898383287c_45_jpg.rf.bfd1d7533918fea61964f7addfd70b2b.jpg,416,416,good bean,42,29,347,356
7ebb4762-7de4-4754-8cd2-2d4f743f512c_90_jpg.rf.bffa4e15bc0c2794546475c632302635.jpg,416,416,good bean,41,77,385,396
dc2bb2f5-03e1-46c1-9886-bda5f5bee11b_jpg.rf.c0090a98ebe476a3ebe387f8bcf1b976.jpg,416,416,good bean,66,24,346,334
9ec72020-824e-4c15-b633-cba42d080364_45_jpg.rf.c00829c23e46858017c6bb073835316a.jpg,416,416,bad bean,53,53,338,366
87595b49-d19a-4221-8418-57ee268de2d5_180_jpg.rf.c046739265e6e2827493cc7f1350cd6b.jpg,416,416,good bean,62,85,350,408
d02674ec-4a90-43c1-9aba-1cf70300a55a_jpg.rf.bfb47503f6bf75cce3f24e8ae511c1c3.jpg,416,416,bad bean,62,7,349,415
91b94861-b751-4b86-b7a3-f6b2e3dbbd89_90_jpg.rf.c061a01522734a4e84a37560392bf109.jpg,416,416,good bean,18,72,335,350
00137db3-94aa-4aa5-aa3b-e3e09d6a5ef5_180_jpg.rf.c039e795153e35145555e0164629d339.jpg,416,416,good bean,81,102,336,402
87595b49-d19a-4221-8418-57ee268de2d5_225_jpg.rf.bf84b2ce683cc70c7cd0a83da7731958.jpg,416,416,good bean,95,69,383,382
898d6980-0ea3-4451-82f1-3bdabc8c6d9d_135_jpg.rf.bf3c9e8f03e9af0f8a589bb7e226703f.jpg,416,416,good bean,55,40,358,404
cfed691e-4738-45c4-a2bd-65fc9d5c2da8_90_jpg.rf.c0b4f30da6dce11c8c3f4a4a63cf9856.jpg,416,416,bad bean,19,85,382,341
44c7fb6b-7175-4aa3-98c2-9bc78d8a6f92_225_jpg.rf.be5dca871d57e16eda9da5580d9670c5.jpg,416,416,good bean,25,43,377,388
687d8151-bfed-420b-9a07-5213500e2964_jpg.rf.c0bc445559bc2a097ba561737b393740.jpg,416,416,good bean,52,24,359,410
82dbf814-a3a3-4cba-9277-08c10de5c8a4_45_jpg.rf.c031c46dea97218928d69fdef93a1d35.jpg,416,416,good bean,35,42,370,335
7089d907-9aaf-459e-ae22-53962285fbc8_225_jpg.rf.c0b96e3b982694f90aca7fb0316fadc0.jpg,416,416,good bean,24,42,415,363
256d7e4e-e47b-466f-adb1-051bda40d918_225_jpg.rf.bfaff9d10f718a84280cd2a17bbe22d1.jpg,416,416,good bean,49,45,394,407
9dd803f6-3218-4e96-ad6e-55b3d36e8470_135_jpg.rf.bf5a8d7d52c7dc2a395fdf8521d8e814.jpg,416,416,good bean,49,71,322,395
898d6980-0ea3-4451-82f1-3bdabc8c6d9d_180_jpg.rf.c0c50ef7e97b12158d23f729a54bee05.jpg,416,416,good bean,68,41,356,413
91fd5e6d-6fa7-45ec-b8dd-a390713a150f_jpg.rf.c06555e42118010bd9da7f0eaad16f34.jpg,416,416,good bean,62,16,355,369
1b05898a-3be4-4b9e-b4a0-6d23dfdaabf0_270_jpg.rf.c1ad6abc25075c9d06beba847f962ca8.jpg,416,416,good bean,87,57,394,363
9765b374-f3eb-4a26-903c-90d85bc9fe0a_135_jpg.rf.c12700b1ea6f37975d4b2a99faa65c49.jpg,416,416,good bean,1,54,383,389
4f280435-14a2-4194-9f75-2e7ea72b39ba_225_jpg.rf.c0d16baa6cb2239d8ed9b392eb91bf2d.jpg,416,416,bad bean,104,98,352,372
69fc95bf-f644-4c92-8057-f05146da07f7_135_jpg.rf.c17f5d58411b889b5f2a1fdb37e5c2f9.jpg,416,416,good bean,11,68,381,383
014bcc0a-10c7-41eb-80eb-e2f62bb652b3_45_jpg.rf.c136845ab00f5b968c8812e6ee330fb6.jpg,416,416,good bean,25,49,379,389
ba23ca74-9f22-43fe-8e97-1aaac5891d8d_45_jpg.rf.c101683854396e1e380d527b473c87f5.jpg,416,416,good bean,14,48,371,318
642d6f5f-fa24-4c18-b7b2-6b24334629a3_180_jpg.rf.c1494c68dac9aa9d14eaccb1bb497faf.jpg,416,416,good bean,96,67,325,399
87595b49-d19a-4221-8418-57ee268de2d5_180_jpg.rf.c12058277016642c4c45d5e83082e760.jpg,416,416,good bean,62,85,350,408
01b9d47e-ecba-48fd-a83f-ece6e05995fc_90_jpg.rf.c1a4e2f0665f5757912bf0866242cfbc.jpg,416,416,bad bean,16,96,328,324
a1690e8a-68f2-42fa-b0a0-6c59cc895c84_45_jpg.rf.c2011eb42e26ab675b45c241e9ecd421.jpg,416,416,good bean,16,46,375,397
01b9d47e-ecba-48fd-a83f-ece6e05995fc_270_jpg.rf.c20981401f61559f1b0a6e5bc1e0e930.jpg,416,416,bad bean,83,95,400,323
0b521929-1734-47b8-86c9-093445af0697_270_jpg.rf.c19cbd129d2ae345bad5dd8d8ee23dbc.jpg,416,416,good bean,76,14,382,400
09e044e6-a2b6-4827-9853-beb7d392347f_225_jpg.rf.c1ba88649f63c1eb5b7e5a00f8e49521.jpg,416,416,good bean,93,86,397,405
0aa414bb-510b-40c9-85e1-f7a7163b3e2c_135_jpg.rf.c18a76fbe5dbd6b0ceefdd6523270cfd.jpg,416,416,good bean,64,85,369,415
0b521929-1734-47b8-86c9-093445af0697_45_jpg.rf.c0bdd58580a9e60bb0975f0c74d90647.jpg,416,416,good bean,43,5,359,363
90dec1cd-f163-48fd-bcc4-58066e5acb09_180_jpg.rf.c1f244b81c07459b3393fba9430c41c8.jpg,416,416,good bean,78,82,343,409
220fcc53-6ef7-45d1-8122-fa1c19ca9ec5_45_jpg.rf.c222c0667ba478616d0fc2a9632dbced.jpg,416,416,good bean,9,32,371,377
ac755961-63a0-4e01-b87e-eacd0b5d7899_225_jpg.rf.c1a02c1762822cfdd29b9e8f2a70838c.jpg,416,416,good bean,77,62,372,390
8a28aff5-8859-462a-bccf-e8d61dde3eff_225_jpg.rf.c1f58989396ecfb2c2690580e7eaa0fe.jpg,416,416,bad bean,81,88,372,374
228a8b47-9459-4326-898b-1c5953d755b4_135_jpg.rf.c1ece612fd74c1cb9413d3d0ab85b9b8.jpg,416,416,good bean,19,33,358,415
9fc543ac-91f3-43f6-8df6-28bb9709a3e6_270_jpg.rf.c0dff16bde6fa9325c9d9e18a32914e4.jpg,416,416,good bean,60,14,409,402
24a200ea-e903-4bcd-aee1-fb26e7bfd757_180_jpg.rf.c21c29a033b532b6d94c3635d923485c.jpg,416,416,good bean,42,38,361,415
2c59ee70-dc1c-4de3-83ab-aa36a5fb92c9_225_jpg.rf.c1b648fee91b5cdc032e59e981623e33.jpg,416,416,good bean,79,85,390,370
4de4ad31-de11-418b-a60d-a7192ea0c98a_180_jpg.rf.c252d19a08e05a5eaf17b9166b38ae2e.jpg,416,416,bad bean,19,75,375,370
3c5c4ffd-e4d4-45b7-a07c-64e2f6788de2_180_jpg.rf.c20a266d79163ff07b06da500be0d0e2.jpg,416,416,bad bean,43,10,366,406
66ba2553-31f1-473c-9602-d2df0c1bb3f0_270_jpg.rf.c32d302d5513caa488eba55a09163937.jpg,416,416,good bean,49,81,415,366
87e64a68-c898-4474-bd57-1e570902862f_270_jpg.rf.c29824bb7bef0e66cdac842a2e9b6191.jpg,416,416,good bean,68,80,406,332
2b3188c7-77de-4b98-aaa5-012b0941ca45_180_jpg.rf.c27c31b673a8ad316d39ccf4c6b909c7.jpg,416,416,good bean,28,78,409,385
76a872d2-5c22-4f33-82b4-18c0f78e1a1b_45_jpg.rf.c21d3ed022da74ac82fa2e9d445de529.jpg,416,416,good bean,30,4,365,386
91fd5e6d-6fa7-45ec-b8dd-a390713a150f_jpg.rf.c24085678ee934630a6534cc2c38ef1b.jpg,416,416,good bean,62,16,355,369
5d105570-fd52-46cd-a90a-9dfa42ef878a_45_jpg.rf.c3137a79c37423ef41bf14304d111ddb.jpg,416,416,good bean,28,35,343,388
16117db8-0d07-4950-b684-370b7d0813ec_135_jpg.rf.c25de3b01861b687818acb0601ad4cef.jpg,416,416,good bean,28,46,335,399
345b8a93-c7d2-4b34-9e0c-90f2561ada84_45_jpg.rf.c34833f4741837e760b9571ccefd4606.jpg,416,416,good bean,47,22,343,372
708fb576-4b86-4d50-a652-cc0d64f5407a_270_jpg.rf.c2e40464531bec6da3529d06eed7ef66.jpg,416,416,good bean,77,83,402,350
f206736f-e48f-4e12-b367-144752c744e6_270_jpg.rf.c3e3de688be2dca856a0cfa3b4bf2286.jpg,416,416,bad bean,77,46,404,345
a3f8b634-4b11-478d-bbfe-41a57317ad50_225_jpg.rf.c319831e38f0d90fb372d51e13b06bce.jpg,416,416,good bean,52,58,396,398
75a3c3df-b678-4a55-aa92-02be5879a4cd_180_jpg.rf.c337840f53dfc63305c458daf7dcf660.jpg,416,416,good bean,5,37,408,354
687de30d-714c-4d10-9b23-998af950a13a_jpg.rf.c3379d8823a16327430c03ec43fc921c.jpg,416,416,bad bean,99,13,338,404
92787dc3-1720-41c4-8acc-5c7f3fda0fa5_jpg.rf.c2113f18f6445bf85c1a98463838eb4f.jpg,416,416,bad bean,14,35,404,321
a1690e8a-68f2-42fa-b0a0-6c59cc895c84_45_jpg.rf.c33b7694a669fc3aeaa6249f09de5411.jpg,416,416,good bean,16,46,375,397
81d526fb-cb95-4b9d-a013-dad7b3f083b3_45_jpg.rf.c2915725823b3ff55a244045e9cf27be.jpg,416,416,good bean,25,36,362,342
60f07eaa-f4a0-4939-9882-acce7b2ee256_180_jpg.rf.c34df1f386c5e88edd856d877302378e.jpg,416,416,good bean,39,57,409,370
811f5cf3-9a05-4b39-b1b3-174f31f7cec6_225_jpg.rf.c2ed036ca63663e0567acc2808717559.jpg,416,416,good bean,52,1,391,395
6b316208-fce5-4562-a45b-736f29a3a697_180_jpg.rf.c3a5597b7046e63b05df6a30928bdd6e.jpg,416,416,bad bean,15,53,395,415
61e87bb2-b69a-4d10-afa1-6c1a3d0291df_45_jpg.rf.c3f7f7ae987b771a494210a091909089.jpg,416,416,bad bean,42,47,350,315
3c36fca1-acb0-4a53-95be-087e2c614c76_225_jpg.rf.c30c4d10d44d3c3644ab3fcc1a8d4382.jpg,416,416,bad bean,59,116,388,350
6b316208-fce5-4562-a45b-736f29a3a697_225_jpg.rf.c470c7dbd1ba5e7b14e2b0ff21b66119.jpg,416,416,bad bean,124,8,346,415
73cca509-de66-4cbc-9421-8fcb263fefcc_225_jpg.rf.c2baa8c42af070c9cb49482247cb1d9a.jpg,416,416,good bean,108,78,376,402
898d6980-0ea3-4451-82f1-3bdabc8c6d9d_225_jpg.rf.c3eaaf48bb543145a35c9025a297a88b.jpg,416,416,good bean,42,49,404,367
9aa3d151-a2d6-4d13-ad4f-f133f4552c4f_270_jpg.rf.c41f283b22d4c2841848ce5e718ba098.jpg,416,416,good bean,76,48,397,375
52eb9c86-9714-4fb7-bc45-cbbe25a2b444_225_jpg.rf.c5b225c7c73f411c278679becf225509.jpg,416,416,good bean,91,63,379,396
72a2b8f8-c7ca-4222-b2a1-9b82ac7990f4_135_jpg.rf.c25d235e9f9127b1d59c2d30746f2ecf.jpg,416,416,good bean,1,84,394,355
69dc5c1e-a7ad-49aa-ba21-235545c312c6_90_jpg.rf.c448e7e48233949d3275ba458fcbfee3.jpg,416,416,good bean,40,65,358,407
cce642b7-d4aa-4dc6-951b-e1b655f68334_135_jpg.rf.c4c0aded9a7e8b4b5a475d490c6f3777.jpg,416,416,bad bean,136,110,368,390
680cc473-598d-49e7-847e-6b8c099e14fc_180_jpg.rf.c47c3bca8afd7b7d97b1e451032b62ac.jpg,416,416,good bean,57,31,406,396
868aed84-639d-46d3-9f59-3d71ba702ea0_135_jpg.rf.c4486d5abe649f58a7d8b21c85444c30.jpg,416,416,bad bean,1,76,368,400
217ac982-fddf-49ae-a311-27cf800d10f0_90_jpg.rf.c5163f3464ef66be23619a346bf8b001.jpg,416,416,good bean,82,95,341,405
75f27827-8267-4ad8-8c7f-938a7c0c0a72_180_jpg.rf.c485fb7fe15abe0294f71998c7e01110.jpg,416,416,good bean,51,77,385,409
57ab1fc0-e755-40c3-82cb-cce0684f11f4_45_jpg.rf.c52ebf1c5f49421e4f2b1fabb29486d8.jpg,416,416,good bean,41,38,363,341
79eb3e80-65d5-431c-b388-ea52ce593c7d_180_jpg.rf.c48a1a57fafca12660f36bcc369032a8.jpg,416,416,bad bean,70,81,377,401
3c966d73-e030-422f-8e66-a2bfb35337dc_90_jpg.rf.c537980b0c3c60f0b18b51fc01219406.jpg,416,416,good bean,46,24,356,407
2be59dd5-7793-413c-96cb-c40098eba6f6_225_jpg.rf.c56e765107bb08dc8e1f7b9e4be631bb.jpg,416,416,good bean,97,49,389,379
52eb9c86-9714-4fb7-bc45-cbbe25a2b444_jpg.rf.c3e57bd7b4e8fd5be2ae1978bc75b046.jpg,416,416,good bean,47,22,349,327
6b316208-fce5-4562-a45b-736f29a3a697_270_jpg.rf.c556c800aa2b7a5aa313f317d643dcda.jpg,416,416,bad bean,54,21,409,394
1513532a-b352-4b17-b681-b02f3127b483_90_jpg.rf.c4ee198e10157db53d5dcf0dc12c820c.jpg,416,416,good bean,60,94,371,400
ba23ca74-9f22-43fe-8e97-1aaac5891d8d_jpg.rf.c4c4ceb0ab4342880d3a85fbb2c88865.jpg,416,416,good bean,45,18,385,341
228a8b47-9459-4326-898b-1c5953d755b4_45_jpg.rf.c5c0b869f63c0a501dcce4fbd8e44ed1.jpg,416,416,good bean,1,24,382,348
708fb576-4b86-4d50-a652-cc0d64f5407a_180_jpg.rf.c4de8c846618935e952dd3999eb6cf12.jpg,416,416,good bean,79,74,331,403
60f07eaa-f4a0-4939-9882-acce7b2ee256_90_jpg.rf.c5bdc0bd6a3169f4bc1f6f771dadeebc.jpg,416,416,good bean,37,40,371,415
24a200ea-e903-4bcd-aee1-fb26e7bfd757_180_jpg.rf.c5298403e92ad1a5f70f452b28bf593b.jpg,416,416,good bean,42,38,361,415
82dbf814-a3a3-4cba-9277-08c10de5c8a4_90_jpg.rf.c5e2d10982babf970ba9e087aad8c331.jpg,416,416,good bean,18,67,352,346
805c86e2-7416-44fc-b8aa-f663db39cf8a_jpg.rf.c5c032a1bdbcb62645703fba2894dc34.jpg,416,416,good bean,17,22,392,380
82dbf814-a3a3-4cba-9277-08c10de5c8a4_180_jpg.rf.c63fa833128560e4bd02df31882c21b8.jpg,416,416,good bean,49,66,344,404
0d2a4a7e-7b37-49eb-9ad6-8faaf457ad82_90_jpg.rf.c6101033a03b07d5bb2d5f397ac70c6a.jpg,416,416,good bean,63,7,372,367
0c4d65e5-1985-47b2-8252-616ed898bd7c_270_jpg.rf.c6544f5bf961c8dda184ea31c2ea2742.jpg,416,416,good bean,50,54,415,367
15fd3442-e84f-4c27-952b-ec415fe777d6_90_jpg.rf.c5e61c1d74faf1d73a3cfc1135beb04b.jpg,416,416,good bean,21,63,337,355
94a26150-c197-425f-961b-0a4ae35825cf_45_jpg.rf.c5d66412b709be669d1e4c7290fe1463.jpg,416,416,good bean,41,54,341,325
87ad76a7-bd79-4c43-86bb-4db4498e10f1_45_jpg.rf.c6a4f37c8508436956533b19fefc86e8.jpg,416,416,good bean,29,31,370,334
69fc95bf-f644-4c92-8057-f05146da07f7_jpg.rf.c6031addfc135c01b31a45301cf42421.jpg,416,416,good bean,57,6,372,369
215be899-dd62-42e0-b42e-8331622f5b9a_90_jpg.rf.c5f65e09778fe7cf82e4da77157197a4.jpg,416,416,good bean,63,74,356,409
6cdbe5d2-04bc-4a25-b1a0-be0a00a136ae_180_jpg.rf.c655db8a26a40a36f099c0f3eb83bf5c.jpg,416,416,good bean,30,28,415,393
936d35a1-f617-4a9b-99c6-32cfd8284d34_225_jpg.rf.c53ad2e429d6b2daddb72781bfa367df.jpg,416,416,good bean,86,97,407,384
503a19e2-d693-4ab0-aae9-9181b1789a94_180_jpg.rf.c63c55f625ae874a592d2a09aa0ca2aa.jpg,416,416,good bean,23,76,407,381
72a2b8f8-c7ca-4222-b2a1-9b82ac7990f4_270_jpg.rf.c6462446c9f68465d70b6cb1d8b90f79.jpg,416,416,good bean,36,41,410,383
a936c90a-8f24-4289-b10b-4830ac9f3019_jpg.rf.c6a671ff6f8751f873e3319bdabb6b55.jpg,416,416,good bean,30,8,389,336
80de665e-2077-4a83-9a40-20d2bcaeac43_45_jpg.rf.c6b61defe7edf70265657cf562bb6a5e.jpg,416,416,good bean,4,59,383,341
0dab9689-2c2d-4dc6-bb71-db1b6d82cb17_225_jpg.rf.c6f68fd69c2bccee38ac05202802147a.jpg,416,416,good bean,86,18,379,397
66ba2553-31f1-473c-9602-d2df0c1bb3f0_135_jpg.rf.c6d2bdd925effbca1c78e891b3d6b0c1.jpg,416,416,good bean,20,48,346,386
24522061-cd21-4507-92da-432712838d1d_45_jpg.rf.c6ae85d4c674dcc1402de0ef8cf10ad4.jpg,416,416,good bean,43,15,341,384
a1690e8a-68f2-42fa-b0a0-6c59cc895c84_45_jpg.rf.c6cf5e294ea03b80ba6d28b5af116312.jpg,416,416,good bean,16,46,375,397
cfed691e-4738-45c4-a2bd-65fc9d5c2da8_270_jpg.rf.c7a1db69fac26081d61cbb9460a238a5.jpg,416,416,bad bean,45,83,396,349
764af58e-c590-444a-aefd-b4bc11f74c40_jpg.rf.c670c4e66fb68730b8219ad17e38a69f.jpg,416,416,bad bean,74,7,342,380
6343bade-4271-437b-84ea-e9756e715080_45_jpg.rf.c6ed35d6ba0ad85ceca9d441af1c12df.jpg,416,416,good bean,20,54,415,379
dc2d0160-f922-429c-8c3c-5a6f0f68c023_180_jpg.rf.c6f074e55c9fe4a234e91fcd50cb5157.jpg,416,416,good bean,68,22,357,402
d2936fba-871f-4fbe-97da-b6e6e347e889_135_jpg.rf.c76e986fbafe1f3ff8fac397b9ec659b.jpg,416,416,bad bean,17,117,346,353
8d331829-b225-451b-8aaa-89058c62faf5_180_jpg.rf.c78f22a5103c9846b6a8f9c6f3dfe0c9.jpg,416,416,good bean,55,72,366,397
80de665e-2077-4a83-9a40-20d2bcaeac43_180_jpg.rf.c71740ff0f467f2261eafbf02e1ca5ba.jpg,416,416,good bean,40,62,395,397
4d510781-6fad-4149-909f-5b3615711984_180_jpg.rf.c795fd8541285e5454e9d7df6a9a96c2.jpg,416,416,bad bean,58,25,384,397
91b94861-b751-4b86-b7a3-f6b2e3dbbd89_135_jpg.rf.c78f38bfc53d4880c216a89bfc50df83.jpg,416,416,good bean,50,70,315,397
00137db3-94aa-4aa5-aa3b-e3e09d6a5ef5_270_jpg.rf.c702d534e6e2c9d21ee114339507c5e2.jpg,416,416,good bean,101,85,406,332
488a316b-07fc-410e-a5fd-84f831acc653_45_jpg.rf.c7eb7f4fa68ec2d0ac61eb6cdf46ba9d.jpg,416,416,good bean,15,47,378,337
6e3c83a7-c5c6-46b5-8562-ffa8d99f4bb2_135_jpg.rf.c79ed22591286e0e0c6c3b65d35070c0.jpg,416,416,good bean,92,72,373,395
3c36fca1-acb0-4a53-95be-087e2c614c76_135_jpg.rf.c765c15213d06983dbe8bb327256fcc2.jpg,416,416,bad bean,59,62,302,385
ba23ca74-9f22-43fe-8e97-1aaac5891d8d_45_jpg.rf.c722ee5986c494892459b1b7d5214599.jpg,416,416,good bean,14,48,371,318
8e753e61-dd28-45b8-aa64-e6c1e71bd812_270_jpg.rf.c81a337c04fbeeaa906c796a26fc1423.jpg,416,416,good bean,77,25,398,371
fbe4f519-6225-4168-bcf9-4ccc4d0d82bf_90_jpg.rf.c7f86e3953615381b2fb58929a48912d.jpg,416,416,bad bean,20,89,345,338
76a872d2-5c22-4f33-82b4-18c0f78e1a1b_135_jpg.rf.c7a63c592853ac8b0c1554f51903e90b.jpg,416,416,good bean,7,53,377,392
706a501b-940f-4252-89a9-1afae476d3b1_180_jpg.rf.c7122cb9e64a6b48a3fe660489764ccd.jpg,416,416,good bean,77,80,348,401
c6d5a9cd-56bd-4e1a-9ca8-c3562c8140f8_45_jpg.rf.c83e9c6a7a0486b1ba56ed2c373ac7f9.jpg,416,416,good bean,15,25,348,335
2c59ee70-dc1c-4de3-83ab-aa36a5fb92c9_45_jpg.rf.c7f05ad6caa924e72681fed06fb02c9d.jpg,416,416,good bean,24,49,337,342
82dbf814-a3a3-4cba-9277-08c10de5c8a4_225_jpg.rf.c7f632cd4cdd755a93c573314da8a6ff.jpg,416,416,good bean,68,96,383,383
51ba5ef7-fd64-4d52-9c3f-9d70e0ff040f_90_jpg.rf.c7d50bdc79c5520ac7178a4c6fde6b6a.jpg,416,416,good bean,20,77,339,349
764af58e-c590-444a-aefd-b4bc11f74c40_jpg.rf.c774572b904729420875dc8432665b08.jpg,416,416,bad bean,74,7,342,380
70be0397-922c-4185-bb84-728b59ab25f8_45_jpg.rf.c7b40ee0d5660f26fb9d8cbf39540657.jpg,416,416,good bean,1,41,362,354
22ada72b-340c-4d68-9534-2729e3347cab_135_jpg.rf.c85953a8276b6c8dfce9a1bb07b37d3b.jpg,416,416,good bean,19,65,415,393
a57c3779-84b6-494f-a396-47718417b914_jpg.rf.c84b4afca7a8e1186aca3480e364150f.jpg,416,416,good bean,29,21,393,353
05693239-35bd-4086-b8c3-e7b6aa763b4f_135_jpg.rf.c9555c3136b5491b51399dda4f75dff6.jpg,416,416,good bean,33,22,358,410
d02674ec-4a90-43c1-9aba-1cf70300a55a_180_jpg.rf.c936c121ffee40785ee5a8d636401111.jpg,416,416,bad bean,67,6,349,406
687de30d-714c-4d10-9b23-998af950a13a_225_jpg.rf.c8cc413b1280f0301a9bba7bb54d3a70.jpg,416,416,bad bean,15,55,376,371
9cc65155-05ca-40b0-b813-2892c3ff04a4_135_jpg.rf.c86722a41e7dad59de247355e833e88c.jpg,416,416,good bean,45,38,407,415
52c230c2-20b1-4769-978c-d0a859364b3e_225_jpg.rf.c8e7a9b55846ee38f41c9ae2d28b08a9.jpg,416,416,good bean,78,96,393,363
611513d3-0fb7-4068-8cd8-68a9bdb056c4_180_jpg.rf.c8f358f9584297a616dc3bc8f4ad80ce.jpg,416,416,bad bean,91,90,348,404
ba25564d-c23a-450d-b0af-a191ed900fb1_jpg.rf.c824437418639cac06854d94a1a9a50f.jpg,416,416,bad bean,69,6,357,383
3fa757aa-5f48-4acc-b2d9-edf0d584d79a_135_jpg.rf.c89430fc135800c92480ef3294ffffbf.jpg,416,416,good bean,1,61,342,362
223d92bc-5ef8-450a-86d6-ab5d6e8c5b3e_180_jpg.rf.c73d36ba65035165f55ee85ff7d154a9.jpg,416,416,good bean,53,88,370,403
d6ed6d4c-2acb-4507-bc4c-70480968eacb_225_jpg.rf.c960ee0daeca6b0ee4e83820989be84f.jpg,416,416,good bean,84,69,388,403
6cdbe5d2-04bc-4a25-b1a0-be0a00a136ae_90_jpg.rf.c8127f56c3a1a7f92ee598f76ddf8119.jpg,416,416,good bean,24,34,388,403
9cb97279-36f3-438c-97d5-91da39c4e13a_225_jpg.rf.c9d155199b35fda1bf30e1bc3c94c228.jpg,416,416,good bean,33,34,393,395
9cc65155-05ca-40b0-b813-2892c3ff04a4_90_jpg.rf.c9400c3e57bd5414c4b67ff64961c7db.jpg,416,416,good bean,42,28,367,415
0327f441-9a02-40a9-b280-251440ad4cec_225_jpg.rf.c9efd4343e168bc9644514da5dfffa66.jpg,416,416,good bean,27,24,359,371
00137db3-94aa-4aa5-aa3b-e3e09d6a5ef5_90_jpg.rf.c887f38f8ff9033ffa3b76b0152a9428.jpg,416,416,good bean,17,88,318,338
15f5d196-2633-4a7b-9102-b33c659c6024_135_jpg.rf.c84175b59ad3d5d687b03136ae329730.jpg,416,416,good bean,5,46,415,358
ba23ca74-9f22-43fe-8e97-1aaac5891d8d_45_jpg.rf.c896ca34d5ee54e26a69b4bc1d700b6f.jpg,416,416,good bean,14,48,371,318
98cb62e4-f491-47c7-b871-9d1aeeac307e_90_jpg.rf.c9b51aa74361735645eb416c81bc16bd.jpg,416,416,good bean,9,67,328,381
0b521929-1734-47b8-86c9-093445af0697_225_jpg.rf.c9e4cf36bcbf1b16dce21f717cbe581d.jpg,416,416,good bean,69,53,374,415
8efe1e18-4032-4f20-996f-60a19c62f547_180_jpg.rf.ca40ccf64245c493f511f3b7bdb73472.jpg,416,416,good bean,62,83,357,394
dc2bb2f5-03e1-46c1-9886-bda5f5bee11b_225_jpg.rf.cab0a5d9334490b023aa3f7212c5e895.jpg,416,416,good bean,72,81,386,382
bd17953c-5cc6-4fc5-8ade-fd7ece53be19_180_jpg.rf.ca2648c01c5b5d31b03defbc284f9886.jpg,416,416,good bean,36,43,415,377
24a200ea-e903-4bcd-aee1-fb26e7bfd757_135_jpg.rf.ca3ed328bdc978d0364ee4d64f676425.jpg,416,416,good bean,12,51,380,381
01aff576-d811-4858-bc7b-e66af9db530f_135_jpg.rf.c97f3c35de110f2c1c92a1cfcfda1448.jpg,416,416,bad bean,41,96,322,375
b4b3a28f-aee8-402c-856a-b09db5dbeb4a_90_jpg.rf.ca0c1ff1f6d1745c078a11913a1052dc.jpg,416,416,bad bean,85,24,317,415
233af445-c0e5-4bb1-ad5f-743becd76cab_45_jpg.rf.c966c83fe432b29a8e1bf422980419fb.jpg,416,416,good bean,27,47,357,345
d6ed6d4c-2acb-4507-bc4c-70480968eacb_90_jpg.rf.ca617541ed09d02f9bee37201428e4d8.jpg,416,416,good bean,19,42,327,385
d02674ec-4a90-43c1-9aba-1cf70300a55a_270_jpg.rf.ca5e8652b0c3bbb6a38e11c9edb87c74.jpg,416,416,bad bean,6,81,406,341
a936c90a-8f24-4289-b10b-4830ac9f3019_270_jpg.rf.ca9399acfbc5baf39dec948bff52533e.jpg,416,416,good bean,94,32,415,404
108ca99a-5abc-4dca-8e9e-ad3551748f1a_45_jpg.rf.ca732e54d73cf2e69f994d7a6501cf12.jpg,416,416,good bean,5,65,387,338
859bbe6e-7f46-4b86-acd1-86fea679de36_jpg.rf.ca9686069e08f6fac90fd73b62b79c5f.jpg,416,416,good bean,19,16,367,403
1d4ead22-cc06-4fa2-9784-d9257f24ef86_135_jpg.rf.ca1a67284c2da5df049a4b6a83bfeeae.jpg,416,416,good bean,51,18,373,415
215be899-dd62-42e0-b42e-8331622f5b9a_225_jpg.rf.ca86671eea6b99b4e8bd839e7753d309.jpg,416,416,good bean,62,24,402,339
27f3e57e-469f-4627-8144-2ce3e9d048b7_180_jpg.rf.cb2b37c650c81f744d5ccf2cf07a66bd.jpg,416,416,good bean,89,66,336,399
6cdbe5d2-04bc-4a25-b1a0-be0a00a136ae_jpg.rf.ca55acdb68a20f698ce8f848f7f0d504.jpg,416,416,good bean,7,28,388,397
